"","T2","T1","CS","AS","NE","Na","Nc","Ns","mut_rate","POP_SIZE","P_D","DISPERSAL_SIGMA","YEAR_SHAPE"
"100",384053.111321764,664294.640823835,0.515432381537827,0.440814537166044,22542.6034698312,5354.8975064702,9456.14762563,12120.8345602266,3.95989906233231e-09,81.806228633223,0.299600477038225,1.79042449552497,1.44677644591273
"101",405175.302053651,679571.567805482,0.589451869028799,0.334435898608875,14396.8514077168,1381.53104447684,4763.88938088733,12125.0692879891,5.38017117961289e-09,100.506049240651,0.125990901379197,1.30055311999341,1.53117201660241
"102",401777.102599952,537541.761482869,0.584839496580109,0.345265418784509,67160.8782276262,4473.89775182677,7110.79982231995,12130.2919953334,3.67846501830922e-09,113.608502209045,0.246078194946175,0.807767823813323,1.14993375350538
"103",378258.42279655,619380.18375718,0.611541641262986,0.308571729521399,37933.4852277788,6389.07434166413,9097.8092183471,12133.1791984835,2.95039652393633e-09,97.6439387126495,0.284525148489178,1.0533962906882,1.80170086784978
"104",382857.889372599,576507.548063721,0.4152393351476,0.55317581949435,47496.7769033384,7230.06465017451,8124.69467786574,12095.1406222054,2.03846596524614e-09,134.790126617853,0.097299678631238,1.34656108109758,1.83973680593137
"105",414385.074064887,629403.25538233,0.586323688743951,0.34722465356925,38082.7354856291,7564.81943133864,3518.33358146256,12122.1172905664,3.2571487090207e-09,100.494969121297,0.126,1.30109595974778,1.5304357282777
"106",389527.701496887,597535.555895051,0.56319941614006,0.379207087385333,38901.4184769869,7647.71522091645,12025.0051039496,12124.3284441973,3.60201977778906e-09,124.510340737066,0.224883905595508,0.864353610545605,1.68156643427901
"107",383023.537877726,577341.128795059,0.416206326945547,0.55317581949435,47509.6400752125,7220.40889811843,8127.10618016602,12114.0348435417,3.93461325639059e-09,134.86637997155,0.0974154852854596,1.35015786733418,1.84004250406727
"108",400261.16443027,578914.933993532,0.566584243650178,0.371597193842766,61407.3714566125,5998.44283722688,2140.8002650195,12125.9589693605,3.49172419163637e-09,100.508196948562,0.125998667014944,1.30056813115779,1.5311383568316
"109",402700.02773353,592649.753032382,0.578023684247819,0.358772156707322,44963.5918945546,4552.15425390905,2265.67476537907,12120.4064454166,3.44008393300032e-09,84.0284495066726,0.321770592145666,1.80650003851234,1.69310550858755
"110",393974.457200029,523505.894527556,0.571876933901181,0.368597537975541,76269.0269973786,9924.3921101856,2663.55845599658,12118.1979234312,3.31339393094365e-09,98.4785509607703,0.254582388559585,1.28427964241909,1.9907076758995
"111",424397.725039454,619042.201471461,0.599837613125894,0.32516160570877,37225.4668424489,1873.10439753232,3958.93892527273,12115.9480692917,3.51970909682624e-09,121.368744504221,0.13528402125017,0.873890501787992,1.06132203127098
"112",406310.101767242,567150.187902678,0.601378772224041,0.323873371504009,54116.4881082742,2039.78082073333,4652.72541085679,12120.8906482656,3.58061896993294e-09,104.457551806897,0.443621799929192,1.29701886321479,1.82848405518809
"113",389807.06968984,689456.364930976,0.544666203203355,0.404460609613239,9300.59506138106,8226.55876298212,2168.70170575536,12126.0341278562,3.07832124871658e-09,119.741505983191,0.0701200594736634,1.6209967076218,1.46478116554791
"114",388205.75864246,629570.562712016,0.568679427731007,0.365591783958349,21644.9963026557,1692.30160027627,3274.43023073575,12125.3344501133,3.49822747219257e-09,100.360452745932,0.435777020376653,1.02039725892209,1.73613474669773
"115",414293.510541289,629271.764548878,0.5862416787432,0.347215821287494,38086.6011321354,7566.43094181716,3512.8865776001,12121.0027378584,5.39681749951722e-09,100.494969121297,0.126,1.30109596140642,1.53079329011516
"116",398430.256775695,622603.479840742,0.472673303927591,0.489961626615269,37181.5015683174,7239.13672097492,7934.18918903076,12126.3306927374,2.75506257666051e-09,100.3502606274,0.4358,1.02058525750821,1.73496189703575
"117",400145.211482341,686614.156966838,0.424793523220667,0.51809712909903,8103.60452234127,6603.34847269774,6699.47745711609,12124.461670948,4.27199805802666e-09,105.317957017198,0.147201652522204,1.30349804348534,1.60740979891774
"118",408993.920947235,516171.166041724,0.538613258228842,0.413285057798536,79876.0128253028,1796.24604208472,3494.57821301991,12121.7648004288,3.21444742566376e-09,90.2057,0.309677719480872,1.1099,1.18047101724168
"119",387380.903038553,620836.433151902,0.571877887135196,0.368570791542474,24905.0548172287,9178.3547663331,1143.54120071497,12124.4348094146,3.46551651547808e-09,86.5603,0.170877777509167,1.35603396930509,1.07923556423247
"120",402899.789667212,592786.475209039,0.578159563233298,0.358772003158133,44955.461431553,4536.61156503064,2275.021200487,12122.4225809976,3.43787559745608e-09,84.8746007108699,0.319283045371871,1.80043660205648,1.69266855053743
"121",388335.179020355,674689.682332386,0.567854926050149,0.371590379760124,12705.1919312306,2410.88310144924,3341.92373666525,12127.1834541407,3.73961976704425e-09,121.351998226516,0.135301809673937,0.873890528820199,1.06090334878353
"122",402239.543901369,600260.051725342,0.447002312086888,0.49285665735832,38917.0750601553,8590.77532325868,4227.81192771041,12123.1152373082,3.08424851103291e-09,104.427318869402,0.443986730450808,1.29709768318133,1.82537854811318
"123",421132.624155843,569037.367269515,0.514977180737242,0.436836358226901,55825.6888271287,7003.50199387321,4441.90227581856,12130.0515183446,4.09505536542562e-09,105.317957017198,0.147201652522204,1.30349802966508,1.60740979891774
"124",395577.506024295,569679.039542497,0.603652941927635,0.32258954827086,42714.6803618779,2568.1494875874,1044.3751464925,12125.0209639374,3.44594798650272e-09,113.6044,0.2461,0.8083,1.14970038744602
"125",425381.39867874,523956.401367545,0.533728712276056,0.415269364487737,64659.2633713289,1103.93256232805,989.454467993771,12133.6457026933,3.20837009752804e-09,81.8872806593398,0.299176998804874,1.78806528062306,1.44781823490323
"126",375052.148091801,538023.771330005,0.538695353889848,0.408763312123624,61638.583051856,5290.64337641315,12126.8129880722,12133.0494730462,4.29403917883813e-09,137.6197,0.0909,1.2973,1.8404000042636
"127",401954.103156426,536823.677452647,0.57194425753991,0.369091990545205,74180.8879781967,9107.64053366612,2649.54408062151,12124.3318189904,3.84697924443277e-09,75.0934530441969,0.368070589625785,1.99456160465125,1.32111112904727
"128",382255.743285825,637757.932129735,0.469599934699916,0.494687202201449,22654.7722498254,9832.08512662989,4770.63714810172,12125.158703072,5.52158710549580e-09,118.664731632954,0.141430191874952,0.908085039937707,1.06054805726526
"129",378814.49507815,653183.283085993,0.596653383942479,0.330227889154288,22778.5579257483,6417.54302301162,7126.97253945296,12112.2022060032,4.11910469147688e-09,104.493663417872,0.443692001406868,1.29559492337229,1.82859446040403
"130",412698.966586943,506172.04974893,0.600733571814014,0.325166564598358,80650.1336811963,6171.83524633892,5239.91688019644,12122.9419041071,2.23252588793483e-09,86.5603,0.170878240156352,1.3566,1.07923355739605
"131",388194.825811789,629482.898640646,0.568618785522972,0.365591782393991,21644.9963026557,1691.18548380824,3264.225728061,12124.968401641,3.82955537435826e-09,100.3502606274,0.435841992165912,1.02058606764956,1.73616615030463
"132",382895.662814764,529650.303486701,0.531712072224829,0.421183398010398,61500.6652056403,3856.15485488163,8247.11319792566,12123.7171014838,3.69928952128768e-09,113.575675947451,0.246785352539291,0.809150983381791,1.1490881933021
"133",388561.669109035,571952.046247674,0.544097528079528,0.406999021975505,49408.9081275647,6635.54120986408,1950.15779016095,12121.4356774369,4.88665469583758e-09,75.0655316425587,0.368075341878837,1.99585649597229,1.32016675877098
"134",405200.238969039,679631.604571749,0.589542003192982,0.33440409899341,14393.4991484052,1380.00739463872,4764.13514699742,12126.0868706198,2.97386489914773e-09,100.513469140274,0.126,1.30064075284742,1.53105508966955
"135",399360.739660172,609329.361030838,0.523329896941008,0.429145210299367,35741.1095966313,8889.24934445599,3416.19341048258,12127.5622173258,2.53535832779062e-09,76.1224094570443,0.304970552481494,1.70442109936455,1.56283752179817
"136",374084.249271872,571448.613314527,0.556223805790205,0.389846925046749,49829.4292305244,8517.04322328517,3703.84300596443,12125.2981692676,3.55431496463025e-09,120.51397319129,0.138717517914616,0.883757549479228,1.06054805726526
"137",408362.586262721,680544.875740177,0.61523730045182,0.287904515752838,16713.288219891,7889.89983982541,695.375241178474,12120.7782338459,3.04178738764211e-09,100.5011026718,0.126,1.30128255439828,1.53043617779017
"138",413449.259016402,502200.780737629,0.494866643652065,0.462070846715961,72665.7619498918,7421.70129270613,2571.66844796444,12123.6452296954,3.2364047821005e-09,124.513069706097,0.224927976038362,0.86434482233389,1.68154250406727
"139",378640.300022927,518718.73932726,0.558808662847755,0.382025793751981,71894.7430365894,5374.1033210726,2329.59949510284,12135.387458498,4.94690310622175e-09,137.626464063692,0.0908798893480943,1.29674097427824,1.84086692877537
"140",399500.418447034,609426.290803519,0.523490499076863,0.429070512165395,35722.5397918957,8880.51273725492,3414.57889832056,12127.9244319213,4.40016820278295e-09,76.1036387126495,0.305324210004094,1.70519628851213,1.56240169241752
"141",396210.882750495,656263.561668919,0.544823016801685,0.404590258966395,19762.8676908178,5072.4025961147,8978.57994750938,12131.3352919607,4.08699330808178e-09,78.4683554876046,0.200823083847188,1.89108926902981,1.30125143975538
"142",399719.678058114,493450.886845126,0.621389986461749,0.293974402855652,74304.7910442023,9402.24971509518,3850.55388065524,12124.0331887744,4.89483949120154e-09,84.0480252133408,0.321771417399039,1.80611493235501,1.69346188410761
"143",405098.872123687,577576.257615093,0.581553518067136,0.354323115105433,54420.8999054281,3012.88848199529,2581.55618672921,12132.0703893029,4.16223256408006e-09,78.468332145395,0.200823079430174,1.89108975468437,1.30125143975538
"144",377307.249418062,637942.824121805,0.586332731591683,0.339755290953446,24480.8631132838,5214.92276674291,1933.88768221761,12121.5578956091,3.80909165852857e-09,78.4685866733899,0.200822980451597,1.89108868537614,1.30125143975538
"145",424292.624280375,525448.368432639,0.621829909886019,0.290181460952208,71045.6897706768,1289.26737905009,2293.69739086487,12130.4029181358,3.51979483540332e-09,105.32941182473,0.147179372297313,1.30293187464618,1.60784569368661
"146",390033.441030819,653454.715758847,0.619134809704666,0.284311097700715,19975.283444178,4519.98727213037,5168.21493611369,12117.3654323785,2.80489080858736e-09,100.494969121297,0.125943534182734,1.30109577847799,1.53043573136267
"147",391296.025582265,541464.325922884,0.461068352087187,0.497108175667448,49432.152368757,5438.47042206501,1020.72730689894,12125.1385833229,3.50034288523718e-09,104.409222576296,0.444034919804741,1.29741514109686,1.82828647591823
"148",399500.47341818,609427.775989417,0.523491598925807,0.429070512165395,35722.5397918957,8880.49380044892,3414.57889832056,12127.944413926,3.67838588156752e-09,76.1036281534179,0.305324248693202,1.70519668840814,1.56240167611198
"149",388367.901912964,686750.894070201,0.571163874948926,0.365825961726193,8946.94760917337,5530.81454448822,1577.29822470253,12128.6636244261,3.99024010880411e-09,104.47272806494,0.443944606790262,1.29587634488343,1.82893168052183
"150",384060.952813576,664330.018219497,0.515316664339491,0.440828017009518,22521.2942393648,5355.33121747298,9456.14762563,12122.4098660664,3.95989906233231e-09,81.8050380459211,0.29954453664909,1.79039400301871,1.44652396099872
"151",394811.754934086,516472.173698865,0.524344157477355,0.429084586452739,70984.8210967924,7655.69760133353,4820.83582400468,12120.1847956814,3.17414506217378e-09,97.6627161856044,0.284171460957933,1.05262085806425,1.8000003997785
"152",375093.475732975,538097.398297795,0.538841279468567,0.40874030710537,61624.0848785629,5289.35303089972,12123.7008533498,12134.514740433,4.18580186675328e-09,137.599631312401,0.0914060245684389,1.29754669416982,1.84009665292401
"153",394019.723280388,523600.935427907,0.571881695256991,0.368597536341326,76263.0249906951,9926.21477159287,2663.58306173599,12118.8945571136,3.37990627883086e-09,98.4788407602477,0.254586066888001,1.28469695166897,1.99071197881571
"154",408993.8837924,516172.048611541,0.538614861733542,0.413264295786411,79884.6980954025,1797.62119663044,3495.26084764867,12122.6951312578,2.96871026936264e-09,90.205309712578,0.309699506542649,1.1098942998309,1.18051673127012
"155",398425.119211145,622555.262495249,0.472701881469168,0.489961661888584,37185.8919831662,7239.13672097492,7932.15262659846,12126.2404680571,3.31499775396361e-09,100.3502606274,0.4358,1.02058588601287,1.73568213326873
"156",408375.350803768,622574.671237267,0.586845483746666,0.348785903725889,32556.6773281843,5455.28914911573,10504.1138640692,12118.8504841107,3.43912805276467e-09,90.2057,0.309677719480872,1.1099,1.18093581594327
"157",391560.864388379,557131.716094815,0.541829780119406,0.407557255559354,54541.5384234851,6475.33683547467,3503.00543751401,12131.3755486442,4.40624972552016e-09,84.048037360891,0.321771538495642,1.80611460286299,1.6934620111169
"158",401417.936425745,530293.375755137,0.547803444671549,0.398427986336923,70300.7985819726,8097.75560184427,9814.96557719946,12130.0176839409,4.04561712791149e-09,76.1224175692043,0.304970582015256,1.70442085083992,1.5628376183837
"159",394951.717427823,516570.383838159,0.524506453476786,0.429009204082726,70966.3110643968,7646.86067422348,4819.2149618141,12120.1754540904,3.50189921906605e-09,97.6438448258643,0.284524603174164,1.05339115267786,1.80168231484982
"160",421073.228562592,568940.392985085,0.514816515547913,0.436911081501425,55844.2614781123,7008.49594959624,4443.51663343635,12129.608609522,4.03505623924610e-09,105.32941182473,0.147179372297313,1.30293196976674,1.60784569368661
"161",420034.554299153,656281.38031736,0.590867144854995,0.34035163316197,20749.1688454542,1784.26410579359,4201.05958293751,12130.0607716019,4.3011167446353e-09,75.0753261591991,0.368427710521839,1.99493468889446,1.3206999985335
"162",399769.617944262,493543.456763262,0.621513437112015,0.293935780859686,74303.1158186817,9401.74278952268,3850.74033978354,12124.1868389003,4.20349824687406e-09,84.038028198439,0.321779701745812,1.80648608275697,1.69329187936806
"163",397354.888411733,566388.82498935,0.550710958537985,0.397681528836124,56616.9334964484,4721.11106529003,5357.90397011136,12128.2970301193,3.65595291573731e-09,76.1223999823059,0.304970555055358,1.70442145715387,1.56283738110986
"164",391254.384942845,541332.434758276,0.460903735895635,0.497131413866067,49450.7091976155,5439.75276724264,1022.34424746723,12124.1104617402,3.24012143773181e-09,104.427318869402,0.443975687882718,1.29709766318525,1.82859446040403
"165",402239.498540801,600317.96410721,0.44708735561097,0.492858557621924,38918.8943807294,8590.50862619397,4227.73390006273,12123.2948863723,4.24359233199427e-09,104.4271,0.443990548230423,1.2971,1.82551116390714
"166",396210.737146995,656263.561668919,0.544823016947027,0.404590258966395,19762.8676908178,5072.4025961147,8978.57994750938,12131.331399023,4.08699201646247e-09,78.4683554876046,0.200822959658709,1.89108868418192,1.30125143975538
"167",392624.140788706,534482.968950332,0.568372088549851,0.374367057891233,62411.1559303328,1902.35757919064,8300.86597482831,12110.1305049181,2.71905208531602e-09,98.5490670922345,0.25400024211841,1.2783971740241,1.99172555605702
"168",402253.848392334,600318.5875987,0.447146522799808,0.492833534516725,38917.0537542604,8590.77710974227,4228.48257071,12123.7658043398,3.08464536090599e-09,104.427318869402,0.443997732973085,1.29709764945722,1.82547817702292
"169",388139.418754609,629423.989179254,0.568333414590721,0.365845928746327,21658.3878825715,1694.36451822568,3294.95238239228,12124.8719264571,3.82766649270152e-09,100.39792052825,0.435391247288651,1.01963846645421,1.7359901549499
"170",402298.842397744,600363.578379944,0.447227830286064,0.492858557621924,38919.7899320346,8590.8316912875,4228.6445316891,12124.5392098012,5.05256089049289e-09,104.4271,0.444016417764051,1.29726356170432,1.82555956984714
"171",388603.309199593,572023.365790669,0.544437738618873,0.406747032214412,49414.8062693623,6635.03747026049,1922.29257754016,12121.6032483272,2.68334507147891e-09,75.0353,0.368530814346998,1.99649584844965,1.32012372823817
"172",395150.086955131,516834.375029422,0.524813091101459,0.428994822469571,70953.3391424084,7635.46181517848,4817.41977592281,12123.4759252018,3.17790529011961e-09,97.6029119908796,0.284628498317996,1.05490056401842,1.79956185789692
"173",382262.077821451,637198.097128473,0.469246701994726,0.494649548197138,22645.9052610482,9831.85484600414,4768.98008587556,12118.1815779659,2.88481798519483e-09,118.662231496274,0.141430447016715,0.907503117419835,1.06033554969957
"174",396796.496615449,548160.901321262,0.5905778800063,0.341110716312035,60126.4605249977,2924.42034024289,4188.17719665372,12122.2005102336,2.85086032311005e-09,165.1396,0.2935,0.4716,1.06003581594327
"175",388121.865194183,629353.146819769,0.568374176269844,0.365665979937471,21663.5143850226,1696.15407039956,3265.84417299133,12123.2126818254,3.83409648429351e-09,100.361715616669,0.435778164916143,1.02002111993793,1.73678160846872
"176",387487.347378949,532774.928372959,0.545381174503826,0.402472639094898,66236.1308295437,8297.89420143957,1246.31448499567,12113.1156897902,4.06128249071418e-09,81.8164917493049,0.299578244115562,1.78982820945991,1.44712174500212
"177",383924.323571741,663964.116261155,0.515269372354281,0.440791920838316,22570.3775112674,5356.61532643657,9454.35582438896,12119.1276580402,2.07456748708943e-09,81.8050380459211,0.299600477038225,1.79039400301871,1.44681403830399
"178",402275.251365586,600318.5875987,0.447214974028556,0.49285665735832,38920.330682858,8592.06084130423,4228.36812694351,12123.3851103754,3.08441872506429e-09,104.427318869402,0.444028409282215,1.29709764645755,1.82553556774567
"179",402699.977557204,592726.432942745,0.578110162096031,0.358772003158133,44956.3412957124,4550.88274024823,2266.47264941859,12122.2550179834,3.17266551452836e-09,84.0309493886653,0.32180320086093,1.80649363890388,1.69302486912206
"180",401991.362477768,536884.257013815,0.572045367253797,0.369054490885405,74176.9518092649,9108.37527187271,2649.76274889558,12124.8857709161,3.84663788148178e-09,75.0830092133205,0.368069369077804,1.99450832469287,1.32092668693212
"181",402648.659260982,592575.603984836,0.577920252969577,0.358844366316546,44973.7836181086,4551.43145197168,2265.19253075554,12120.8775255304,3.08655057780081e-09,84.0484181102969,0.32178972825701,1.80613667386338,1.69345261535898
"182",390346.190539031,653514.768218627,0.619539755234192,0.284344964372017,19979.6877396057,4519.39582507391,5162.78680241156,12120.752817279,3.62686481463963e-09,100.494969121297,0.126116541823603,1.30248801145117,1.53080514080989
"183",397354.805411122,566388.714628344,0.550710783612871,0.397681593718324,56616.940335136,4721.11106529003,5357.90346874092,12128.6727138845,3.65595924928898e-09,76.122416038308,0.304971159103735,1.70442085083992,1.56283761952191
"184",375093.788182359,538101.127179822,0.538841698376765,0.408740201788367,61625.4983179476,5289.35988872283,12124.3953299143,12134.5151949678,4.29681944266421e-09,137.600698436094,0.0914458432421122,1.29754482233389,1.84004250406727
"185",413395.802587166,502194.150376215,0.494862409019606,0.462017676871945,72623.3571325416,7423.28522999852,2567.31742626259,12123.4185807903,3.23868266107576e-09,124.519750037075,0.224432827014136,0.864108792120494,1.68177854415714
"186",407910.487131723,578807.591948241,0.549701244075129,0.395764140475219,38729.315620551,1655.29890517553,12612.5241571853,12124.6810879828,4.08114326522963e-09,105.3291543169,0.147177719480872,1.30293396602634,1.6078495377713
"187",374183.248071045,571498.104130254,0.556262119537092,0.389866514225928,49830.7561278366,8511.82902236346,3704.10173680703,12125.3726818217,3.5577897351479e-09,120.202220615134,0.139142686888181,0.887801343683794,1.06054805726526
"188",378874.067610586,653338.264573082,0.596948908724266,0.329924509335415,22747.557690042,6414.60954729611,7052.97431372774,12113.7520080885,4.12195970308379e-09,104.427318869402,0.443941429017047,1.29709792611776,1.82765443838004
"189",400145.211482341,686614.156951481,0.42479352320975,0.51809712909903,8103.60452234127,6603.34847269774,6699.47745711609,12124.461670898,4.27199805802666e-09,105.317957017198,0.147201652522204,1.30349804406358,1.60740979891774
"190",378691.291179567,518781.285913755,0.558953406540651,0.381957435329813,71879.0820075788,5369.41533119732,2327.67206615826,12134.2767535079,3.32368962887695e-09,137.6197,0.0909,1.2973,1.8404000042636
"191",424589.143692362,619198.967945637,0.600096436151436,0.325164689870964,37210.8779956954,1871.39110529283,3960.00852089362,12120.0891414468,5.06592610341002e-09,121.368744504221,0.135372234490276,0.874312807513588,1.06090307937584
"192",374102.662979473,571425.01246852,0.556198387699479,0.389880357470502,49830.4926327839,8512.77807214463,3704.09520782598,12124.7179420457,2.88176928659098e-09,120.207901560039,0.138992129000081,0.887034929912332,1.06064250406727
"193",396796.496615449,547993.457960383,0.590408169596567,0.341151212445022,60154.8185132448,2924.42034024289,4191.56680271684,12121.816325093,2.70868444194271e-09,165.1396,0.293477757494213,0.4716,1.06003304923571
"194",404137.745232042,536676.068044983,0.51517967838795,0.441145553280057,68586.8690472629,3087.37833298314,5753.32371335614,12129.3354303372,4.79030659854869e-09,81.862123649985,0.299171391256291,1.78821656779268,1.44787469372816
"195",382239.193435366,637479.011575564,0.469557893106244,0.494659322266742,22654.7359140742,9832.34291880892,4770.50103226753,12123.7304719828,2.88465235334366e-09,118.664477180629,0.141421939145474,0.906710299077981,1.06064250406727
"196",378691.02614918,518777.16284621,0.558955829137729,0.381957379459878,71876.83703158,5369.41171554169,2327.93658596681,12135.3432182623,3.32370187928757e-09,137.617648449588,0.0908968256912524,1.2973018757447,1.84045422127916
"197",382868.973214593,529611.246401502,0.531712072224829,0.421230987852996,61513.7646535018,3857.28728270785,8249.5334585687,12123.4903855546,3.0059450717592e-09,113.597696514596,0.246159501445605,0.808544875855023,1.14933000259794
"198",402113.251344577,536661.237962163,0.571871236729252,0.369223151616271,74251.8613483049,9098.27019009292,2655.16907936114,12124.0235872044,3.84797164334472e-09,75.0692153734404,0.368443529325647,1.99516528483924,1.32067864498499
"199",399360.705416957,609329.31579449,0.523329825240201,0.429145236894211,35741.1123997703,8889.24934445599,3416.19357127583,12127.4789659374,3.6774806008259e-09,76.122449003065,0.304970554778878,1.70442075860097,1.56283761253494
"200",383029.176475053,529721.328570479,0.531822613995931,0.421149802881951,61500.6645864324,3842.89789824852,8247.11389597034,12125.0398482892,3.01837066165280e-09,112.398528628158,0.251013524043791,0.822301382442945,1.14909088479047
