"POP_SIZE","DISPERSAL_SIGMA","P_D","YEAR_SHAPE","id","run","slope","slope_patches","init_indivs","init_patches","num_gens","num_individuals","num_juveniles","num_patches","num_hops_mean","num_hops_sd","prop_dispersers","distance_mean","distance_sd","children_mean","children_sd"
316.856486080214,1.94842984243296,0.233158070801437,1.76070616696961,"run000102","sim_runs/run000102/sim_4331669358973.log",3117.77636022514,18.412382739212,30736,524,40,148578,368232,1137,3.52678,11.7025,0,0.366184,1.06918,4.95542,4.21895
136.889021648094,1.87919519441202,0.485442658722604,1.91456538601778,"run000103","sim_runs/run000103/sim_2566471010282.log",1111.38470919325,3.46303939962476,13279,352,40,55915,139503,360,8.58908,16.897,0,0.854705,1.44976,5.00208,4.31361
236.992460535839,1.00708077205345,0.211526698956732,1.57108134729788,"run000104","sim_runs/run000104/sim_2140632874499.log",2206.18001876173,15.6534709193246,22989,292,40,89556,230807,736,2.72511,10.3657,0,0.148019,0.502425,4.99393,4.25467
145.005051773041,1.94369245781563,0.33301508270597,1.86514842137694,"run000105","sim_runs/run000105/sim_2364053174861.log",1204.48198874296,5.56613508442777,14066,391,40,59844,148752,437,5.65232,14.3792,0,0.578064,1.29717,4.93373,4.25461
218.888123948127,1.69775226972997,0.188807599788561,1.3170336750336,"run000106","sim_runs/run000106/sim_2167553054425.log",2352.05037523452,13.0829268292683,21233,426,40,109499,290592,777,2.62867,10.2699,0,0.23663,0.825182,4.99883,4.25398
290.333897713572,0.627314266329631,0.161869977266178,1.98200965835713,"run000107","sim_runs/run000107/sim_4005232753687.log",2074.90497185741,19.3074108818011,28163,224,40,88752,212741,801,1.79419,8.27572,0,0.0593039,0.246906,4.97087,4.2159
210.256711859256,0.254678933368996,0.354414167621144,1.00550117134117,"run000108","sim_runs/run000108/sim_2646581372739.log",181.900469043152,1.66857410881801,20395,130,40,22883,55230,172,5.17726,12.806,0,0.0688886,0.147346,5.00068,4.22679
310.824058866128,0.25976335098967,0.0755095351305499,1.35912418621592,"run000109","sim_runs/run000109/sim_1808740222447.log",-6.47213883677296,0.537242026266417,30150,143,40,20351,48803,124,0.992973,5.83333,0,0.0139833,0.0718502,4.98066,4.21606
207.005678685382,1.28539577112533,0.220082044361334,1.46384048857726,"run000110","sim_runs/run000110/sim_2057142274342.log",1795.89287054409,11.0039399624765,20080,316,40,84234,219172,644,2.85402,10.6659,0,0.19738,0.658692,4.9615,4.23703
178.343523489311,1.29505919730291,0.35845362942564,1.08742436952889,"run000111","sim_runs/run000111/sim_1768760100900.log",1758.40412757974,8.45534709193246,17300,315,40,81593,206207,581,4.96878,13.4357,0,0.342703,0.826376,4.93265,4.22019
188.830687683076,0.708346801390871,0.0368136330325797,1.99499226268381,"run000112","sim_runs/run000112/sim_2363903174789.log",320.639587242026,3.47082551594747,18317,216,40,22389,56889,241,0.441576,4.21481,0,0.017352,0.154798,5.07711,4.25706
60.2553556673229,0.860211410094053,0.405753273520531,1.15293833473697,"run000113","sim_runs/run000113/sim_4237090407251.log",315.953939962476,4.6375234521576,5845,161,40,15347,35986,246,4.38968,12.5637,0,0.202583,0.529257,4.98352,4.29131
276.881524305791,1.51784664182924,0.0564098145696335,1.04406915674917,"run000114","sim_runs/run000114/sim_1945821447062.log",3713.01763602252,23.4898686679174,26858,418,40,143145,375020,1074,0.571956,4.81516,0,0.0480911,0.369281,4.97836,4.20716
268.282138202339,0.466963249724358,0.241163313701691,1.22996297990903,"run000115","sim_runs/run000115/sim_3851281733106.log",2355.01163227017,15.9808630393996,26024,195,40,101135,225591,700,2.58557,9.4917,0,0.0616555,0.201222,4.99416,4.21031
245.038470961154,0.841296338010579,0.279183211714553,1.664557590615,"run000116","sim_runs/run000116/sim_2178300282820.log",2032.79859287054,13.7735459662289,23769,251,40,87783,226725,679,3.63544,11.7736,0,0.16209,0.473932,4.97974,4.24219
165.233474038541,1.1930603498593,0.188011200025358,1.03894837922417,"run000117","sim_runs/run000117/sim_1959221551897.log",2037.25797373358,12.3673545966229,16028,284,40,84739,205916,605,2.06153,9.12716,0,0.129702,0.522679,4.96842,4.21702
164.779783682898,1.7549243608024,0.0787619839684339,1.88743300270289,"run000118","sim_runs/run000118/sim_2737091793306.log",1203.90600375235,10.7005628517824,15984,397,40,53265,131585,518,0.998723,6.54424,0,0.0950784,0.553685,4.98079,4.25288
195.665131686255,0.687493607401848,0.141191654493014,1.551340153208,"run000119","sim_runs/run000119/sim_4163819898555.log",1461.26444652908,11.722138836773,18980,204,40,63034,159444,550,1.44792,7.56129,0,0.0522668,0.25095,5.00538,4.25301
58.6320839542896,1.54925561784767,0.287320109306165,1.88623760803603,"run000120","sim_runs/run000120/sim_2184173174391.log",255.637054409006,4.68808630393996,5688,193,40,13073,32624,242,4.13548,13.0583,0,0.347486,0.967113,4.90402,4.31307
187.312660850585,0.814999016188085,0.27121774211264,1.61528238351457,"run000121","sim_runs/run000121/sim_2939882781175.log",1499.3095684803,11.8993433395872,18170,231,40,67235,163229,560,3.32692,11.1215,0,0.14454,0.436621,5.00818,4.24712
184.185694959015,0.730407926114276,0.219699833036429,1.38617465924472,"run000122","sim_runs/run000122/sim_4047283016709.log",1583.85281425891,11.8689493433396,17867,225,40,68542,161258,565,2.40255,9.68984,0,0.0916055,0.336169,4.94232,4.21856
212.453844519332,0.470807683374733,0.472050840722659,1.67981702764519,"run000123","sim_runs/run000123/sim_2665640689150.log",1547.11397748593,12.3524390243902,20609,173,40,61982,159521,539,6.67227,14.6944,0,0.162731,0.315456,5.03372,4.26519
112.692496916279,1.8194698415231,0.0572743062475638,1.13189136632718,"run000124","sim_runs/run000124/sim_1675659687242.log",1090.66763602251,8.8313320825516,10932,322,40,43604,110727,424,0.747357,5.90059,0,0.0727363,0.514714,5.01016,4.26718
109.702093768865,0.349921152135357,0.390025576682092,1.11408818210475,"run000125","sim_runs/run000125/sim_3813421493503.log",217.740150093809,2.1921200750469,10642,152,40,17318,42814,180,4.57412,12.0007,0,0.0839097,0.190756,4.95131,4.20558
71.4469537232071,1.88782348069362,0.476879554687912,1.96573794842698,"run000126","sim_runs/run000126/sim_1760130047187.log",467.88564727955,3.60600375234522,6931,251,40,23981,57811,232,8.67794,17.0039,0,0.877014,1.48881,4.89053,4.3308
200.455378238112,1.12166572185233,0.134088660561247,1.74152420810424,"run000127","sim_runs/run000127/sim_2809912154318.log",1688.99953095685,13.6400562851782,19445,282,40,68915,176138,628,1.58368,8.02549,0,0.0943114,0.43661,4.94784,4.21977
112.686831550673,1.61139914267696,0.227527123213804,1.92152294213884,"run000128","sim_runs/run000128/sim_2622441251784.log",752.261350844277,6.587617260788,10931,294,40,37980,92565,406,3.34298,11.3553,0,0.289157,0.87399,4.99137,4.32355
80.9230957366526,0.817859097151086,0.299038478107832,1.64317539427429,"run000129","sim_runs/run000129/sim_1833121852909.log",451.395872420262,6.6531894934334,7850,179,40,21625,50118,294,3.14803,11.006,0,0.138165,0.440856,4.9536,4.27404
207.876575477421,1.30825893669389,0.316131751358625,1.53552231285721,"run000130","sim_runs/run000130/sim_1845811916591.log",1831.66510318949,8.2953095684803,20165,331,40,90200,238174,577,4.45454,13.0024,0,0.308961,0.798481,5.00665,4.2532
182.932461807504,0.414995484426618,0.324438402760279,1.37321071769111,"run000131","sim_runs/run000131/sim_3989132643443.log",835.427485928705,7.39446529080675,17745,157,40,43911,101688,393,3.95265,11.5635,0,0.0838458,0.216945,4.96499,4.25285
186.682308511809,0.205037924041972,0.372503753587807,1.74408883810975,"run000132","sim_runs/run000132/sim_1935321372584.log",-15.6207317073171,0.603189493433397,18109,119,40,10363,23286,121,5.51959,12.9689,0,0.0612183,0.125968,4.99646,4.23615
119.558099191636,1.96746030524373,0.0971360069124785,1.65309323207475,"run000133","sim_runs/run000133/sim_2809942154348.log",807.407786116322,7.74155722326454,11598,348,40,37762,95250,425,1.40868,7.89849,0,0.145629,0.724882,4.95397,4.2598
69.2103112954646,0.387203419068828,0.16639196945107,1.25927341729403,"run000134","sim_runs/run000134/sim_1902171130958.log",7.93714821763602,-0.0818011257035641,6714,130,40,5662,14775,66,1.6029,7.1807,0,0.0334711,0.137119,5.09922,4.2876
247.580140801147,0.659575497917831,0.155707301648363,1.84421157790348,"run000135","sim_runs/run000135/sim_2773061973960.log",1771.94577861163,15.8118198874296,24016,198,40,72378,177359,707,1.72527,8.23322,0,0.060398,0.259256,4.99041,4.23995
306.070396890864,0.330030851485208,0.456486148534168,1.69133726670407,"run000136","sim_runs/run000136/sim_2773921977326.log",1368.39549718574,11.841181988743,29689,157,40,68979,161996,566,6.4072,14.0041,0,0.110389,0.207372,4.99517,4.21625
297.11030988954,1.73044873541221,0.0812730241777899,1.04216754529625,"run000137","sim_runs/run000137/sim_4221460282799.log",4142.44155722326,28.140712945591,28820,478,40,181150,436067,1385,0.854727,5.93101,0,0.0800448,0.500929,4.98246,4.20896
71.0092721227556,1.66201035603881,0.0197575426973344,1.52005655504763,"run000138","sim_runs/run000138/sim_1833131852909.log",101.938930581614,-0.0192307692307682,6888,227,40,8760,22370,106,0.331431,3.96552,0,0.0280252,0.300007,4.96449,4.21099
50.1564509049058,1.23868269091472,0.158497060008813,1.48209224268794,"run000139","sim_runs/run000139/sim_2122262753688.log",158.370450281426,2.75328330206379,4866,164,40,9589,25498,180,1.77441,8.66006,0,0.127649,0.580106,4.95684,4.23182
253.640749203041,0.663876024447382,0.119981819319946,1.20363471098244,"run000140","sim_runs/run000140/sim_2184333174556.log",2488.96069418386,17.5577861163227,24604,197,40,98626,256243,751,1.16258,6.75345,0,0.0410677,0.217967,4.99533,4.24096
56.7015903815627,1.60390457836911,0.369896608699491,1.7475075405091,"run000141","sim_runs/run000141/sim_2197443263441.log",275.040337711069,4.52532833020638,5501,205,40,13486,32962,249,5.666,14.8037,0,0.486777,1.11982,4.91713,4.33949
139.001352321357,0.706208496168256,0.174612997925578,1.14732853625901,"run000142","sim_runs/run000142/sim_2894872559490.log",1255.78424015009,9.96163227016886,13484,219,40,52118,145719,446,1.77384,8.39877,0,0.0648555,0.282572,4.9938,4.22362
124.187458474189,1.20083297458477,0.210063149257621,1.44613770791329,"run000143","sim_runs/run000143/sim_2033342093802.log",1040.20881801126,9.75112570356473,12047,248,40,44486,104961,455,2.52744,9.94809,0,0.162954,0.577179,4.98769,4.25295
279.873840725049,0.9083132840693,0.261713570132997,1.17432524403557,"run000144","sim_runs/run000144/sim_2593001130886.log",3187.11894934334,17.6392120075047,27148,269,40,131553,319888,876,3.01006,10.6611,0,0.144954,0.465997,4.99618,4.2266
215.126629611477,0.6489200911019,0.254881920067419,1.3539020169992,"run000145","sim_runs/run000145/sim_2025132033440.log",1916.07504690432,14.5516885553471,20868,218,40,82980,190601,647,2.78652,10.032,0,0.0948937,0.311011,5.01436,4.23919
97.3400006163865,1.06760800317861,0.0667576075393299,1.8565736382734,"run000146","sim_runs/run000146/sim_1877720416522.log",274.047748592871,3.18386491557223,9442,211,40,14866,37445,216,0.850925,6.21162,0,0.0508295,0.349293,4.94356,4.31439
293.78716237843,1.46421729498543,0.357123879217397,1.11414810712449,"run000147","sim_runs/run000147/sim_3948582394173.log",3209.82617260788,11.9325515947467,28498,401,40,157557,379385,849,4.94889,13.4577,0,0.383502,0.928443,4.97192,4.21873
228.888398464769,0.795046903612092,0.27278405238394,1.4549128068611,"run000148","sim_runs/run000148/sim_4262420586411.log",1882.11144465291,13.0603189493433,22203,249,40,87997,212305,653,3.25783,10.9919,0,0.137171,0.417717,4.95594,4.20464
126.897072484717,0.287056864518672,0.342637857429509,1.24288973212242,"run000149","sim_runs/run000149/sim_4340960828999.log",30.4141651031895,0.900938086303939,12310,119,40,11031,30158,122,4.58432,12.3607,0,0.0675511,0.15505,5.01714,4.31447
45.0452848151326,0.918880701437593,0.1867202661997,1.3878940991126,"run000150","sim_runs/run000150/sim_1673481010302.log",86.640243902439,1.3968105065666,4370,141,40,6541,15854,115,2.06514,9.73985,0,0.106872,0.466586,4.83944,4.15347
303.36477403529,0.311395071120933,0.164585714668647,1.14872986637056,"run000151","sim_runs/run000151/sim_2237790586400.log",475.252626641651,3.42514071294559,29427,148,40,40688,101282,240,1.86944,7.91527,0,0.03058,0.114429,5.06942,4.27201
69.3362143356353,1.7113694538828,0.230179942587711,1.89143473585136,"run000152","sim_runs/run000152/sim_2175483114463.log",339.720168855535,5.3422138836773,6726,234,40,17315,42070,292,3.19349,11.3934,0,0.296646,0.931566,4.87712,4.30364
85.4802024085075,1.19423145763576,0.404941564233013,1.628291858593,"run000153","sim_runs/run000153/sim_3832191612944.log",535.313133208255,5.69474671669794,8292,227,40,25271,59074,315,6.16878,14.907,0,0.392593,0.847694,4.91587,4.29076
191.631399262697,0.726301575591788,0.303709867566795,1.79281423473731,"run000154","sim_runs/run000154/sim_1941841421100.log",1357.64324577861,11.2983114446529,18589,215,40,58106,144025,531,4.06244,12.3489,0,0.155088,0.424809,4.92368,4.19754
161.290881363675,1.74349839389324,0.171422069241089,1.27587340190075,"run000155","sim_runs/run000155/sim_4045873006945.log",1619.91585365854,10.3538461538461,15646,368,40,74352,183947,580,2.15696,9.39655,0,0.201058,0.778877,4.96939,4.23499
239.681233260781,1.65181699157692,0.37303144542966,1.37847030884586,"run000156","sim_runs/run000156/sim_4175949947729.log",2475.25206378987,8.14258911819887,23250,437,40,119394,291195,656,5.65353,14.1584,0,0.496549,1.10268,4.97786,4.22471
291.83185168542,0.530619299039245,0.184990987592755,1.5488743132446,"run000157","sim_runs/run000157/sim_4239150404350.log",2317.9605065666,18.2912757973734,28308,203,40,98561,223622,779,1.97675,8.52365,0,0.0540047,0.20892,5.0367,4.25101
216.045905686915,1.69115972812288,0.228223461504967,1.59302285453305,"run000158","sim_runs/run000158/sim_2670461493775.log",2104.13836772983,10.9498123827392,20957,432,40,100763,238519,672,3.18355,11.1318,0,0.284744,0.886678,4.99255,4.27131
220.371749438345,0.73403547341004,0.403959924864466,1.06523424922489,"run000159","sim_runs/run000159/sim_4262390586387.log",1978.57429643527,11.9067542213884,21377,236,40,92953,226014,643,5.03447,13.2926,0,0.193462,0.457416,4.9835,4.21177
266.674450514838,1.58423802801408,0.352978836617694,1.09115898841992,"run000160","sim_runs/run000160/sim_1914022277905.log",3216.85037523452,10.8137898686679,25868,411,40,145485,363234,783,5.13357,13.807,0,0.430106,1.01745,4.98363,4.23032
147.749411147088,1.42646127198823,0.147994575771008,1.44948955951259,"run000161","sim_runs/run000161/sim_4239180404376.log",1326.52335834897,9.99906191369606,14332,331,40,58149,149765,511,1.97341,9.21577,0,0.147668,0.619186,5.01196,4.26992
186.925073033199,1.27498239092529,0.257444892438798,1.59319604490884,"run000162","sim_runs/run000162/sim_2170590222398.log",1516.8700750469,9.66538461538461,18132,304,40,75495,185338,552,3.50642,11.5852,0,0.237928,0.7053,4.97525,4.26527
44.8494175542146,1.9858836307656,0.33322483739903,1.12559151067398,"run000163","sim_runs/run000163/sim_1885131038030.log",241.195872420263,4.18292682926829,4351,138,40,13453,30729,245,4.1315,13.0232,0,0.440136,1.24786,4.82478,4.37151
230.539209414274,1.75519653921947,0.0497132357850205,1.14419083599932,"run000164","sim_runs/run000164/sim_2932702753698.log",2759.39118198874,18.3239212007505,22363,425,40,116312,283932,866,0.553095,4.87032,0,0.0510642,0.408781,4.96728,4.20788
60.652720676735,0.295863710064441,0.26053010240139,1.85934062628075,"run000165","sim_runs/run000165/sim_4212880222271.log",-24.4777673545966,-0.558255159474671,5884,123,40,2126,5232,38,3.19341,10.7003,0,0.0487402,0.132764,5.06486,4.25662
114.94353627786,0.301292846444994,0.37557090158225,1.53501945128664,"run000166","sim_runs/run000166/sim_4225950316287.log",97.8930581613509,0.85093808630394,11150,137,40,11534,31824,125,4.9935,12.2891,0,0.0760313,0.162869,4.89864,4.14637
216.809872696176,0.726446678489447,0.0856702981545823,1.31206821277738,"run000167","sim_runs/run000167/sim_4213260222191.log",1529.84652908068,11.7909005628518,21031,232,40,65952,166662,554,0.825158,5.76272,0,0.0316273,0.206924,5.00276,4.20531
236.059683924541,1.80702399816364,0.482838131621975,1.05199210881256,"run000168","sim_runs/run000168/sim_4105319407390.log",2712.36416510319,7.06031894934334,22898,451,40,129620,313003,646,7.43907,15.9731,0,0.703195,1.31247,4.97735,4.24272
217.225570250303,0.43876560293138,0.358636069558997,1.34505733149126,"run000169","sim_runs/run000169/sim_2656649247869.log",1454.43433395872,11.8994371482176,21071,179,40,63253,157601,554,4.42084,12.0256,0,0.100782,0.243476,4.98793,4.21348
279.342446094379,0.619063243223354,0.419823666816228,1.3923960167449,"run000170","sim_runs/run000170/sim_1708921202961.log",2438.5169793621,16.1134146341463,27097,207,40,102926,246929,703,5.54667,13.7788,0,0.179244,0.396525,5.00292,4.23965
193.740567183122,0.289264480955899,0.139166148488584,1.3046303789597,"run000171","sim_runs/run000171/sim_4163859898603.log",220.196341463415,0.829549718574109,18793,143,40,22714,46501,126,1.55444,7.02908,0,0.0235174,0.0933225,4.95852,4.19237
57.7991717495024,0.97634773994796,0.493617582578736,1.4274621529039,"run000172","sim_runs/run000172/sim_1658259553010.log",234.497185741088,4.33414634146341,5607,166,40,12455,29344,218,6.69062,15.367,0,0.347783,0.719052,4.91771,4.3032
60.1682145707309,0.710236433986575,0.317567543057521,1.10217092791572,"run000173","sim_runs/run000173/sim_1955782454217.log",271.86669793621,3.56210131332083,5837,160,40,13931,32675,228,3.26971,11.727,0,0.118397,0.38103,4.99694,4.25038
47.5193770043552,1.94765427121893,0.0848518832390255,1.51505199936219,"run000174","sim_runs/run000174/sim_2982852994522.log",170.456754221388,2.57392120075047,4610,152,40,10360,22641,170,1.26344,7.56028,0,0.133707,0.741414,4.9257,4.20056
109.976168330759,1.8763800769113,0.230615679956827,1.35800701566041,"run000175","sim_runs/run000175/sim_4228540332033.log",911.550750469043,7.02410881801126,10668,335,40,45372,111789,446,3.12786,10.9832,0,0.320334,1.02043,4.97991,4.28145
153.763639722019,1.91332983123139,0.291469514471828,1.60434417496435,"run000176","sim_runs/run000176/sim_2209693353828.log",1339.46801125704,6.34699812382739,14916,386,40,68542,167704,471,4.5166,13.1463,0,0.455602,1.17043,4.99766,4.29378
177.595130987465,1.54723913436756,0.245095179718192,1.96047203219496,"run000177","sim_runs/run000177/sim_2261570768247.log",1400.03283302064,8.2249530956848,17227,365,40,65787,168627,523,3.7271,11.8559,0,0.312068,0.88621,4.97168,4.24547
276.990877687931,1.02184338937514,0.252068520643661,1.95133195142262,"run000178","sim_runs/run000178/sim_2008241905272.log",2147.38227016886,15.4063789868668,26869,305,40,99869,259050,801,3.48013,11.5909,0,0.190302,0.563568,5.01233,4.24185
300.525758946314,1.15188465118408,0.102522801927989,1.52035961602814,"run000179","sim_runs/run000179/sim_2131080772649.log",3112.85469043152,24.7739212007505,29152,333,40,123757,320427,1136,1.19017,7.03705,0,0.073918,0.395274,4.99251,4.22828
224.830090459436,0.230902842339128,0.341644466097932,1.38688508723862,"run000180","sim_runs/run000180/sim_3839041653019.log",169.240243902439,1.51322701688555,21809,127,40,18209,55063,157,5.20733,13.0768,0,0.0630661,0.136345,4.92095,4.14569
179.163077995181,0.714186606602743,0.292580046952935,1.91962946625426,"run000181","sim_runs/run000181/sim_2192803233836.log",1233.68977485929,11.1844277673546,17379,213,40,52495,125557,508,3.78862,11.802,0,0.143902,0.40729,4.95616,4.27054
270.034834332764,0.216135650174692,0.164186677302496,1.00076146051288,"run000182","sim_runs/run000182/sim_2375159797603.log",2.35328330206378,0.741463414634147,26194,137,40,22813,61527,134,2.41588,9.38938,0,0.0269452,0.0906913,5.0026,4.22374
56.0241940338165,0.29986457224004,0.176932374506578,1.8916404414922,"run000183","sim_runs/run000183/sim_4014472814288.log",-28.5043151969981,-0.807692307692307,5435,123,40,898,3398,24,2.05909,8.69433,0,0.0314629,0.112011,5.16413,4.36339
157.053711256012,1.39785217391327,0.118538188580715,1.76001182454638,"run000184","sim_runs/run000184/sim_1667561010454.log",1246.96285178236,10.2742026266417,15235,318,40,53353,139638,510,1.53316,8.04448,0,0.113744,0.538959,5.0124,4.25538
114.13700751029,1.25111146075651,0.287747207141365,1.86795118730515,"run000185","sim_runs/run000185/sim_1684229747053.log",714.253095684803,6.95056285178237,11072,265,40,34320,84973,362,4.29025,12.7868,0,0.286995,0.765543,4.94417,4.33466
249.872042285278,0.20041569294408,0.0269323933898704,1.01157330698334,"run000186","sim_runs/run000186/sim_4100343369854.log",-160.346716697936,-0.0918386491557221,24238,132,40,17940,37458,97,0.331958,3.48873,0,0.00357785,0.0327277,4.94495,4.16418
51.1777383740991,1.5779474214185,0.182555987168598,1.42569645866752,"run000187","sim_runs/run000187/sim_2122560829008.log",282.008161350844,4.78574108818011,4965,184,40,12584,31372,228,2.23873,9.92142,0,0.190212,0.768173,4.86614,4.25934
308.8192602247,0.325291489576921,0.0564395603832963,1.55506965680979,"run000188","sim_runs/run000188/sim_4340950828993.log",100.243433395873,0.888367729831145,29956,151,40,23666,59794,140,0.571815,4.6301,0,0.00979604,0.0686177,4.99574,4.21388
196.839886661619,1.35433984412812,0.10789625628604,1.59103860147297,"run000189","sim_runs/run000189/sim_4331599358920.log",1672.7990619137,12.718574108818,19094,333,40,74934,178155,666,1.19305,7.11586,0,0.0859326,0.465379,4.97522,4.23815
206.546055478975,1.85961071965285,0.406092437733605,1.9770289955195,"run000190","sim_runs/run000190/sim_2800532108724.log",1868.10253283302,5.47560975609756,20035,441,40,91957,226906,505,6.95412,15.5801,0,0.681681,1.3301,4.95287,4.23754
54.3363454192877,0.734066788200289,0.0661510181344056,1.09970157081261,"run000191","sim_runs/run000191/sim_4054643067405.log",32.3566604127579,-0.0103189493433392,5271,144,40,6005,13365,79,0.637075,5.52637,0,0.0263368,0.209833,4.93447,4.21723
83.2413496915251,0.26788887521252,0.395370687725517,1.89849412930198,"run000192","sim_runs/run000192/sim_1768750100887.log",-32.6111632270169,-0.240431519699812,8075,119,40,3355,8205,67,5.73703,12.8771,0,0.080461,0.156953,5.00763,4.27142
53.4659717325121,1.76641604267061,0.444784158837138,1.30325780785643,"run000193","sim_runs/run000193/sim_4061523114490.log",263.430393996248,3.58930581613508,5187,169,40,15167,37523,222,6.77291,15.7193,0,0.639336,1.32037,4.87312,4.31032
142.92539190501,0.87859481764026,0.182884037400072,1.49394520418718,"run000194","sim_runs/run000194/sim_3046613293667.log",1105.32767354597,10.0096622889306,13864,226,40,46833,118701,476,2.14787,9.50588,0,0.0976604,0.389802,4.99699,4.22155
127.973409285769,1.5763503247872,0.340837564621324,1.90552734816447,"run000195","sim_runs/run000195/sim_2646631372775.log",914.054502814259,5.41360225140713,12414,318,40,46297,115453,407,5.4498,13.9194,0,0.459317,1.0355,4.94965,4.29526
303.884110059589,0.538759114407003,0.315304314932291,1.07515591825359,"run000196","sim_runs/run000196/sim_2079310101322.log",3403.4179174484,19.9593808630394,29477,192,40,137242,358460,857,3.53235,11.1637,0,0.0979369,0.275984,4.97927,4.22686
249.57273747772,0.400772692263126,0.0665805095559335,1.69971932307817,"run000197","sim_runs/run000197/sim_4212910222302.log",339.458255159475,3.03583489681051,24209,168,40,26291,66073,243,0.737353,5.1438,0,0.015567,0.0969319,5.0761,4.27602
208.709567282349,1.74555727136321,0.0449957093405828,1.79802380106412,"run000198","sim_runs/run000198/sim_4198310106900.log",1597.5839587242,14.1936210131332,20245,419,40,68435,179662,687,0.547038,4.89903,0,0.0512966,0.409043,4.99658,4.25022
149.178041154519,1.35109103731811,0.469978381563124,1.03156202868558,"run000199","sim_runs/run000199/sim_2948842825032.log",1444.03508442777,6.50318949343339,14471,288,40,68922,171434,503,7.1641,15.6331,0,0.516077,0.995068,4.96514,4.25128
272.222103681415,0.845329524157569,0.311670278202655,1.29754581139423,"run000200","sim_runs/run000200/sim_3869351852780.log",2409.33095684803,14.8015009380863,26406,268,40,109678,272188,775,3.86724,11.9837,0,0.172056,0.483444,5.00332,4.25899
